ID	Protein	logFC	AveExpr	t	P.Value	adj.P.Val	B
Q96JJ7-1	TMX3	0.061144085	3.278160261	0.92917677	0.38562316	0.980500362	-6.41617747
P06454-1	PTMA	0.138490313	3.310378281	0.922408271	0.388892389	0.980500362	-6.416183012
Q9Y673	ALG5	-0.055708828	3.306595886	-0.449607935	0.667430799	0.995939725	-6.416452151
P28062-1	PSMB8	-0.038469217	3.361967637	-0.570738517	0.587131807	0.990295568	-6.416867535
Q13404-1	UBE2V1	-0.048799924	3.384258554	-0.568509163	0.588558882	0.990990685	-6.4169404
Q9Y5Z7	HCFC2	0.02117668	3.303036634	0.504633233	0.630274235	0.995808609	-6.417533511
Q5VWJ9	SNX30	-0.015822853	3.332673891	-0.346641525	0.739682149	0.996350978	-6.418373156
Q96EY4	TMA16	-0.027657554	3.327690818	-0.517866749	0.621503184	0.994127748	-6.418577281
Q7Z333-4	SETX	-0.033781758	3.307913886	-1.053131463	0.329416915	0.980500362	-6.418711538
P83876	TXNL4A	-0.00088142	3.318174367	-0.024842838	0.980916957	0.998416241	-6.418891774
Q9H2F5-2	EPC1	0.006283495	3.297716805	0.156369432	0.880431457	0.996736827	-6.419085488
Q9Y487	ATP6V0A2	0.018424495	3.31447404	0.290499936	0.780376444	0.996350978	-6.419292453
Q9UID6	ZNF639	-0.02648511	3.318592338	-0.549743672	0.60064957	0.991606664	-6.41987246
Q9BTT4	MED10	0.011321563	3.29486611	0.138457518	0.894021046	0.996736827	-6.419880031
O14733-4	MAP2K7	0.016547648	3.336077268	0.359752157	0.730302115	0.996350978	-6.420886007
Q6NSJ5	LRRC8E	0.006351661	3.294173285	0.049492628	0.961995572	0.998236945	-6.421363311
P49759-3	CLK1	0.015763645	3.298488478	0.369868732	0.723098183	0.996350978	-6.421676082
Q86Y07	VRK2	0.053907769	3.314323628	0.727095021	0.492223102	0.980500362	-6.42183132
Q8IYT2	CMTR2	-0.026858823	3.330705522	-0.572482827	0.586016612	0.990295568	-6.422033711
Q9UPU5	USP24	-0.03801679	3.330690991	-1.401011997	0.206576601	0.980500362	-6.422266092
P14927	UQCRB	0.043056343	3.384943173	0.3553666	0.733434298	0.996350978	-6.422736356
O75419-3	CDC45	-0.016522733	3.352550155	-0.316300394	0.761572636	0.996350978	-6.422969116
Q8IWZ8-1	SUGP1	0.04692776	3.296320616	1.098078843	0.310726616	0.980500362	-6.423109228
O15321-1	TM9SF1	0.006855829	3.302043217	0.079593321	0.938927365	0.996736827	-6.424118008
Q9UPZ3	HPS5	-0.026515192	3.33487302	-0.819323943	0.441268178	0.980500362	-6.424459502
P51452	DUSP3	-0.029274941	3.358285592	-0.409583494	0.6951173	0.996350978	-6.424513558
Q8N9V3	WDSUB1	0.003833651	3.33358806	0.050796607	0.960995251	0.998236945	-6.424765296
Q9UH62	ARMCX3	0.005174082	3.343897958	0.084530255	0.935149286	0.996736827	-6.425419524
Q5JVF3	PCID2	-0.029720355	3.310904511	-0.954397182	0.373625158	0.980500362	-6.425482571
Q06265-2	EXOSC9	0.022595315	3.294924381	0.701090781	0.507278038	0.980500362	-6.425677618
A2RTX5	TARS3	0.014600497	3.32901349	0.376731158	0.718228744	0.996350978	-6.425700924
Q8WYP5-2	AHCTF1	-0.042180963	3.294081006	-1.380788896	0.212425916	0.980500362	-6.425791487
Q52LR7	EPC2	0.032847776	3.309313812	0.757188538	0.475175955	0.980500362	-6.425826283
Q9BSD7	NTPCR	-0.008181827	3.355170907	-0.198527691	0.848627054	0.996484411	-6.425855092
P16455	MGMT	-0.001310418	3.340955138	-0.024438174	0.981227728	0.998416241	-6.425972781
Q5TZA2	CROCC	-0.008604272	3.314525809	-0.186950768	0.857333114	0.996484411	-6.426219555
Q8TD26	CHD6	-0.009333199	3.305735056	-0.217285644	0.834569853	0.996484411	-6.426814473
Q99598	TSNAX	0.040203729	3.341641023	0.968948048	0.366834342	0.980500362	-6.426900668
Q02818	NUCB1	-0.045239661	3.29776264	-1.055920136	0.328231489	0.980500362	-6.427383129
Q6P2H3-1	CEP85	-0.012464135	3.334060762	-0.224314496	0.829318992	0.996484411	-6.427524439
Q9H8V3-3	ECT2	-0.033311077	3.316560743	-1.297540865	0.238086998	0.980500362	-6.427555606
Q16625-1	OCLN	0.053516337	3.267631593	0.580375312	0.580985978	0.990295568	-6.427626698
Q9UHJ6	SHPK	0.02214769	3.322242812	0.364175485	0.727148607	0.996350978	-6.428313612
Q96DX7	TRIM44	0.005007169	3.31530035	0.120296933	0.907838853	0.996736827	-6.428711404
Q92973-1	TNPO1	0.029500776	3.325682545	1.341780199	0.224128195	0.980500362	-6.429458843
Q9H6R0-1	DHX33	0.028267886	3.311861788	0.814185995	0.444005595	0.980500362	-6.429773957
Q15819	UBE2V2	-0.037852887	3.367855516	-0.594761627	0.571881138	0.990295568	-6.429991053
Q9BXY0	MAK16	-0.00439822	3.297323546	-0.099943825	0.92336592	0.996736827	-6.430031936
Q5TC82-1	RC3H1	0.004644502	3.328563267	0.084600163	0.935095801	0.996736827	-6.430082288
Q03518	TAP1	0.008240653	3.293254761	0.087520466	0.932861848	0.996736827	-6.430320822
Q8IVS2	MCAT	-0.019000024	3.366386178	-0.212240988	0.838344108	0.996484411	-6.430469571
Q9UFN0	NIPSNAP3A	-0.034188075	3.348021809	-0.588882494	0.575591753	0.990295568	-6.431231086
Q15397	PUM3	-0.030544753	3.285318856	-0.991886487	0.356323597	0.980500362	-6.431719468
Q8IXJ6	SIRT2	0.052914344	3.359838153	0.722768524	0.494707139	0.980500362	-6.432669403
Q9H6R4-1	NOL6	-0.040208051	3.30832965	-1.051765986	0.329998613	0.980500362	-6.432778733
P56385	ATP5ME	-0.009137328	3.373780261	-0.073631964	0.94349167	0.996781139	-6.432929966
O95479	H6PD	0.005586017	3.338877047	0.066120778	0.94924586	0.997982956	-6.433520546
O14773	TPP1	-0.003544056	3.344817056	-0.052986025	0.959315855	0.99819382	-6.433948606
P22061-2	PCMT1	-0.058942849	3.359480284	-0.931164687	0.384666949	0.980500362	-6.434743843
Q8WUB8	PHF10	-0.023216646	3.28968909	-0.584838608	0.578152232	0.990295568	-6.434776074
Q92544	TM9SF4	0.086762247	3.288454973	0.963709448	0.369268115	0.980500362	-6.435602372
Q13257-1	MAD2L1	-0.015818371	3.341732098	-0.30858343	0.767179274	0.996350978	-6.435756714
P18858	LIG1	0.051640316	3.319451075	1.083877024	0.316536555	0.980500362	-6.436057042
Q9H4A6	GOLPH3	0.022883787	3.337654197	0.537707656	0.608477324	0.991606664	-6.436323662
Q9NXR7-2	BABAM2	-0.01220201	3.348210189	-0.227433479	0.826991987	0.996484411	-6.436688158
Q7Z4W1	DCXR	0.020196903	3.381071367	0.265555704	0.798709398	0.996484411	-6.437034259
Q9H939-1	PSTPIP2	-0.002412803	3.33516828	-0.03308596	0.974587327	0.998416241	-6.43729379
Q9P2Y5	UVRAG	0.015098329	3.312182201	0.334464323	0.748437701	0.996350978	-6.438394106
P42684	ABL2	-0.006149143	3.297279576	-0.101997141	0.921797707	0.996736827	-6.438559388
A6NDU8	C5orf51	-0.001581832	3.337018117	-0.02867402	0.977974899	0.998416241	-6.43939208
Q92785	DPF2	-0.052107842	3.316352838	-0.780938527	0.462009163	0.980500362	-6.439689632
Q9H814	PHAX	-0.033274539	3.31451704	-0.778179161	0.46352587	0.980500362	-6.440271934
Q16774-2	GUK1	-0.00787818	3.353934958	-0.21074035	0.839467736	0.996484411	-6.440411542
P46778	RPL21	-0.031119331	3.307464501	-1.059157222	0.326859755	0.980500362	-6.440413539
Q9GZT8-1	NIF3L1	0.004791309	3.361716313	0.086978943	0.933276049	0.996736827	-6.440451047
P55081	MFAP1	0.051915641	3.269039067	0.739338683	0.48523859	0.980500362	-6.440863165
P18621-3	RPL17	-0.046253228	3.276338027	-1.351410973	0.221186984	0.980500362	-6.441286574
Q6P3X3	TTC27	-0.040591708	3.335865592	-0.895627979	0.402032381	0.980500362	-6.441558517
Q9BV86-1	NTMT1	0.000197001	3.352307829	0.004615005	0.996454575	0.999313005	-6.44220375
Q9P209	CEP72	-0.006040245	3.322718542	-0.120741118	0.907500452	0.996736827	-6.442362717
P55263-1	ADK	0.057885709	3.345034256	1.253614548	0.252693519	0.980500362	-6.44251294
Q7Z6B7-1	SRGAP1	-0.00785779	3.342062443	-0.163546772	0.874998051	0.996484411	-6.442724201
Q9NRG9-1	AAAS	-0.026015691	3.307931048	-0.600458048	0.568299346	0.990295568	-6.443070465
O14920-1	IKBKB	-0.026358605	3.329895906	-0.840032452	0.430356948	0.980500362	-6.443712434
Q6PIW4	FIGNL1	0.022143832	3.330990836	0.626061052	0.552366505	0.989185804	-6.443893737
Q6P6C2-1	ALKBH5	-0.004116365	3.319385961	-0.07151566	0.945112579	0.996930473	-6.44483222
Q96C19	EFHD2	-0.039997324	3.337149775	-1.09067573	0.31374426	0.980500362	-6.445256768
Q13469	NFATC2	-0.036099678	3.322559672	-0.980588256	0.361470928	0.980500362	-6.445297247
P61619	SEC61A1	-0.058651287	3.302620406	-0.362458456	0.728372045	0.996350978	-6.445493708
O00442	RTCA	-0.009896452	3.341514692	-0.202542385	0.84561321	0.996484411	-6.445980409
Q13363-1	CTBP1	-0.019269926	3.339929178	-0.586401272	0.577162007	0.990295568	-6.446134313
Q9HAS0	C17orf75	-0.017471672	3.338127435	-0.484900563	0.643473624	0.995808609	-6.446433282
Q15643	TRIP11	-0.028447727	3.309514309	-1.426679747	0.199361266	0.980500362	-6.44653769
Q05932-1	FPGS	-0.029170808	3.391986052	-0.387004333	0.710965662	0.996350978	-6.446767665
Q9Y6C9	MTCH2	0.093354349	3.339428089	1.027057597	0.340667302	0.980500362	-6.447047465
Q86XA9	HEATR5A	-0.002044187	3.334136643	-0.057764622	0.955651218	0.99819382	-6.447093783
Q7Z739	YTHDF3	-0.024671662	3.321014458	-0.733261211	0.488697194	0.980500362	-6.447359215
O95825-1	CRYZL1	-0.025522821	3.359062973	-0.504366683	0.630451575	0.995808609	-6.447421865
Q5TDH0-3	DDI2	0.013506285	3.329150238	0.255867904	0.805867623	0.996484411	-6.44785851
Q96KQ4	PPP1R13B	-0.000335463	3.328892543	-0.010213109	0.992154021	0.999079224	-6.447925992
Q9UPR3	SMG5	0.000564672	3.322765927	0.011075143	0.991491813	0.9988145	-6.448336045
O00399	DCTN6	-0.003478673	3.32836118	-0.069718385	0.946489362	0.997690486	-6.448732046
Q9H2P0	ADNP	0.073263044	3.285686478	1.360206734	0.218530771	0.980500362	-6.448901796
P41229	KDM5C	0.023821366	3.327919396	1.142951361	0.292941937	0.980500362	-6.449138451
O14795-2	UNC13B	-0.031855618	3.335818683	-0.910448982	0.39471987	0.980500362	-6.449413962
P36639	NUDT1	0.058344951	3.3689586	0.705786067	0.504537658	0.980500362	-6.449706767
O60826	CCDC22	-0.022546306	3.338383845	-0.862195906	0.418895919	0.980500362	-6.449875179
Q9NV06	DCAF13	0.021577296	3.305340126	0.79727241	0.453101672	0.980500362	-6.450696282
Q8TCJ2	STT3B	0.010848889	3.295538287	0.11856933	0.909155221	0.996736827	-6.450747903
P52565-1	ARHGDIA	0.070833046	3.324162663	1.08508362	0.316039522	0.980500362	-6.451005719
Q9H307	PNN	0.039948881	3.278056102	1.270715403	0.24691714	0.980500362	-6.451086256
Q9NV56	MRGBP	-0.016467418	3.292243955	-0.37489378	0.719531129	0.996350978	-6.451276295
Q8IUI8	CRLF3	0.011226742	3.338619309	0.29682346	0.77575238	0.996350978	-6.451312932
Q7Z6J9	TSEN54	0.004310095	3.346620784	0.120499722	0.907684356	0.996736827	-6.451365635
Q96QZ7	MAGI1	0.00996359	3.309135058	0.185291423	0.858582773	0.996484411	-6.45150212
Q9H1Y0-1	ATG5	-0.021981652	3.348102406	-0.458768054	0.661170623	0.995939725	-6.452132391
Q9Y314	NOSIP	-0.037046439	3.31794878	-0.793684596	0.455047886	0.980500362	-6.452336408
Q96ST8	CEP89	0.021972307	3.294808339	0.301871386	0.772068161	0.996350978	-6.452875238
Q9H7M9	VSIR	0.030157036	3.333560184	0.496581639	0.635642731	0.995808609	-6.453087074
Q9BTE3-1	MCMBP	-0.044262053	3.340828882	-1.205061036	0.26973236	0.980500362	-6.453164958
Q8IU81	IRF2BP1	-0.032964387	3.334980035	-0.83089162	0.435149112	0.980500362	-6.453220192
Q9NQT8	KIF13B	0.008290976	3.338726429	0.226669261	0.82756198	0.996484411	-6.453352798
Q96EK6	GNPNAT1	0.008029233	3.359143626	0.126908544	0.902803998	0.996736827	-6.453477175
Q8NEC7-1	GSTCD	-0.020041426	3.330250585	-0.469419508	0.653928112	0.995939725	-6.454712186
P50748	KNTC1	-0.052761196	3.332547815	-1.260714484	0.250281238	0.980500362	-6.454726385
P05166-2	PCCB	0.01569892	3.374000944	0.248583656	0.811263272	0.996484411	-6.454805352
P57076	CFAP298	-0.027654431	3.353095317	-0.53992316	0.607032212	0.991606664	-6.454852937
Q9Y2Y0	ARL2BP	0.006009827	3.387905384	0.06002258	0.953920023	0.99819382	-6.455127565
P25325-2	MPST	-0.008670616	3.385025422	-0.14819556	0.886627772	0.996736827	-6.455165767
Q96BW9-3	TAMM41	0.022970383	3.362382614	0.251943291	0.80877329	0.996484411	-6.4556381
Q14149	MORC3	0.05338387	3.300383507	1.088696712	0.314554982	0.980500362	-6.455959125
Q9UJF2-2	RASAL2	-0.023462646	3.326423062	-1.09882359	0.310424362	0.980500362	-6.456741096
P32189-3	GK	0.054208739	3.338118281	0.635309002	0.546678866	0.986784532	-6.456813639
P78362-2	SRPK2	0.025800323	3.308700975	0.644977521	0.540771234	0.983813933	-6.457051263
Q8WUH6	TMEM263	0.024845707	3.308134402	0.364792337	0.726709291	0.996350978	-6.457587928
Q02127	DHODH	0.059857491	3.386322299	0.500150069	0.633260475	0.995808609	-6.4577241
Q5SY16	NOL9	-0.022823872	3.295125588	-0.555793598	0.596736355	0.991606664	-6.458166546
Q9NW15-1	ANO10	-0.044963358	3.300215374	-0.430754673	0.680405855	0.996326251	-6.458239025
Q9Y5K8	ATP6V1D	-0.01467962	3.324433646	-0.424992854	0.684395049	0.996350978	-6.458541875
Q96PY5	FMNL2	-0.028353851	3.315503093	-0.9682693	0.367148977	0.980500362	-6.458701093
Q53R41	FASTKD1	0.007699048	3.362978402	0.120322435	0.907819424	0.996736827	-6.458960091
Q9BYJ9-1	YTHDF1	0.022701316	3.321623359	0.518873701	0.620838486	0.993967772	-6.459212971
Q9HBR0	SLC38A10	0.010835806	3.291268466	0.196906581	0.849844809	0.996484411	-6.459213247
O95155-4	UBE4B	-0.029250006	3.334114191	-1.108275991	0.306609007	0.980500362	-6.459908414
P84098	RPL19	-0.029407946	3.297580152	-1.08489224	0.316118315	0.980500362	-6.46014213
P26885	FKBP2	0.00497612	3.327621694	0.10541744	0.919186307	0.996736827	-6.460470138
Q8TF05	PPP4R1	-0.029096567	3.339413411	-1.029080522	0.339783634	0.980500362	-6.460758386
Q6P087	RPUSD3	0.019822765	3.37267151	0.193018612	0.852767207	0.996484411	-6.460942712
Q14141-1	SEPTIN6	-0.02868443	3.334623801	-0.399604081	0.702102084	0.996350978	-6.461210478
P07437	TUBB	-0.045464628	3.332022871	-1.204741095	0.269847813	0.980500362	-6.461216018
Q9NZM4	BICRA	0.016700609	3.307889963	0.336186138	0.74719721	0.996350978	-6.461318766
Q9H6W3	RIOX1	0.023478143	3.31186364	0.532791112	0.611691034	0.991606664	-6.461645845
Q9UPN6	SCAF8	-0.019130769	3.310263361	-0.961433579	0.370329323	0.980500362	-6.462015344
Q9HBF4-1	ZFYVE1	-0.015746975	3.340089202	-0.491985823	0.63871777	0.995808609	-6.462061843
Q96JN0-3	LCOR	-0.04858686	3.281649174	-0.892890324	0.403394086	0.980500362	-6.462250958
Q92797-1	SYMPK	0.033100208	3.297864369	1.280973029	0.243507527	0.980500362	-6.462369107
P13987	CD59	-0.049201236	3.31109405	-0.460657693	0.659882844	0.995939725	-6.462712132
O94952-2	FBXO21	-0.016369503	3.33502264	-0.472083422	0.652123038	0.995939725	-6.462887821
Q9H788	SH2D4A	0.019084347	3.327319631	0.431142771	0.680137552	0.996326251	-6.462962669
O96017-9	CHEK2	0.00860044	3.335027876	0.18888097	0.855880031	0.996484411	-6.46329051
Q16555-1	DPYSL2	-0.047735959	3.354362457	-0.999998107	0.352663505	0.980500362	-6.463700745
Q8IXI2-3	RHOT1	-0.031901518	3.349997361	-0.240704925	0.817111828	0.996484411	-6.463761385
Q969R2	OSBP2	0.003377567	3.333055953	0.093370774	0.92838852	0.996736827	-6.463954163
O43681	ASNA1	-0.008578846	3.347718734	-0.230989908	0.824340916	0.996484411	-6.463962572
Q9ULA0	DNPEP	0.029592403	3.375671659	0.315405034	0.762222357	0.996350978	-6.46423818
Q9NS23-4	RASSF1	0.001349905	3.305388377	0.036678917	0.971829003	0.998416241	-6.464505868
Q9NRY5	FAM114A2	0.046657038	3.312659062	0.471371201	0.652605393	0.995939725	-6.465053833
Q9H993	ARMT1	0.020405202	3.334343913	0.327113182	0.753742935	0.996350978	-6.465297615
P98196	ATP11A	0.032897009	3.301517803	0.508639847	0.627611757	0.995808609	-6.465421023
P39748	FEN1	-0.043246548	3.338491149	-1.17383272	0.281200525	0.980500362	-6.465625482
Q8TBE9	NANP	-0.001867332	3.366724433	-0.035928972	0.972404705	0.998416241	-6.465923228
O00625	PIR	-0.023934082	3.353158559	-0.704055874	0.505546348	0.980500362	-6.465975883
Q13155	AIMP2	0.021449518	3.329280554	0.851268656	0.424518513	0.980500362	-6.466002974
Q00796	SORD	-0.034199729	3.35985069	-0.592673537	0.573197419	0.990295568	-6.466556175
Q8IZL8	PELP1	-0.055429321	3.307328837	-0.974755107	0.364150989	0.980500362	-6.467340358
Q86VM9	ZC3H18	0.040241787	3.27706648	0.820055852	0.440879207	0.980500362	-6.467510413
P04920-1	SLC4A2	0.0129484	3.286417991	0.122780151	0.905947287	0.996736827	-6.467693283
Q14165	MLEC	0.083611241	3.290535833	0.944705078	0.378201723	0.980500362	-6.467856525
P36915-1	GNL1	-0.033134726	3.334821825	-0.874224209	0.412769867	0.980500362	-6.468453365
Q6PIU2	NCEH1	0.054412663	3.3008685	0.688725719	0.514541132	0.980500362	-6.468943022
P29084	GTF2E2	0.038136293	3.303002456	0.588630409	0.575751172	0.990295568	-6.469121747
Q02809-2	PLOD1	0.04089459	3.331566028	0.843188324	0.428711306	0.980500362	-6.469172562
Q75QN2	INTS8	-0.005005358	3.305797508	-0.126890359	0.90281784	0.996736827	-6.469426969
P30085-1	CMPK1	0.021039258	3.337211649	0.371700972	0.721796686	0.996350978	-6.469728944
Q9BXW7	HDHD5	0.009994459	3.378523846	0.097799232	0.925004241	0.996736827	-6.469744058
Q9BPX5	ARPC5L	0.009546707	3.310909657	0.242529333	0.815756388	0.996484411	-6.469789354
Q8N128-2	FAM177A1	0.01676482	3.306119334	0.441578222	0.672942208	0.995939725	-6.470498829
P18583-5	SON	0.034058401	3.294270569	0.789288576	0.457440466	0.980500362	-6.470639603
Q8IWE2	FAM114A1	0.025857564	3.330284482	0.689146102	0.514293106	0.980500362	-6.471179595
Q9UHK0	NUFIP1	0.00148255	3.270967052	0.019808507	0.984783425	0.998416241	-6.471258615
Q8N163-1	CCAR2	0.058903428	3.296431429	1.256068261	0.251857581	0.980500362	-6.471426577
Q9NQX3-2	GPHN	-0.025705572	3.332392889	-0.698003984	0.509084911	0.980500362	-6.471517508
P28066-1	PSMA5	-0.029846441	3.340002098	-1.220044925	0.264372245	0.980500362	-6.471646327
Q9Y6I4-1	USP3	-0.008655521	3.331190672	-0.23441088	0.821793166	0.996484411	-6.472092664
Q9UKL3	CASP8AP2	0.051687177	3.28500929	0.979601941	0.361923014	0.980500362	-6.472153931
Q8NE86	MCU	0.013034038	3.385953194	0.133390938	0.897872255	0.996736827	-6.473580688
P23921	RRM1	0.06885445	3.34948764	1.446984939	0.193815684	0.980500362	-6.473791509
Q4LDG9-1	DNAL1	-0.011064758	3.35324827	-0.26538859	0.798832702	0.996484411	-6.474346058
Q9H008-1	LHPP	-0.016562999	3.362296834	-0.266895182	0.797721305	0.996484411	-6.474690669
O76024	WFS1	-0.019501901	3.303911774	-0.171301554	0.869135737	0.996484411	-6.474895173
Q9HBH5	RDH14	0.007181738	3.320609559	0.092835526	0.928797673	0.996736827	-6.475529074
Q9Y2P8	RCL1	-0.026347113	3.290059016	-0.57192122	0.586375532	0.990295568	-6.475535991
Q9UK61	TASOR	0.058390546	3.290412345	1.36794137	0.216218496	0.980500362	-6.475766229
P28799	GRN	0.019573077	3.332027702	0.322682842	0.756947271	0.996350978	-6.476037741
O75818-1	RPP40	0.023971405	3.325730178	0.716868539	0.498107966	0.980500362	-6.476697131
Q03164-3	KMT2A	0.059568337	3.277171817	1.039857045	0.335106861	0.980500362	-6.477085988
Q14C86-6	GAPVD1	-0.041294493	3.33005849	-1.29303692	0.239550033	0.980500362	-6.477201847
Q96ES7	SGF29	0.006831015	3.322944828	0.204784545	0.843931229	0.996484411	-6.47729777
P12236	SLC25A6	-0.050686053	3.380996168	-0.476162166	0.649364172	0.995939725	-6.477526972
Q96S38	RPS6KC1	0.001216586	3.328616889	0.02604691	0.979992284	0.998416241	-6.477734139
O15541	RNF113A	0.028451793	3.281693881	0.428286794	0.682113141	0.996350978	-6.47776431
Q9NYL4	FKBP11	-0.01075941	3.306106811	-0.094157237	0.927787376	0.996736827	-6.478055742
Q8IZ07	ANKRD13A	-0.023530449	3.366109808	-0.434299406	0.677957156	0.99618691	-6.478066598
Q96IZ7-1	RSRC1	0.020030436	3.304393191	0.464508859	0.65726217	0.995939725	-6.478096436
O75223-1	GGCT	-0.036850124	3.353080274	-0.561907071	0.592796716	0.991606664	-6.47822889
Q15326	ZMYND11	0.017801177	3.311008172	0.395690448	0.704849917	0.996350978	-6.478357933
Q9UBQ5	EIF3K	-0.024597866	3.334998209	-0.599248475	0.569058786	0.990295568	-6.478692689
O60427	FADS1	-0.020872424	3.315217888	-0.236121095	0.820520365	0.996484411	-6.478752159
Q9NVU7	SDAD1	0.025547949	3.2906535	0.714467723	0.499496239	0.980500362	-6.479555583
Q5T0F9-2	CC2D1B	0.036425852	3.324394141	0.687264655	0.515403763	0.980500362	-6.479827359
Q8NFQ8	TOR1AIP2	0.062549073	3.287555734	0.849641259	0.425360553	0.980500362	-6.480037967
Q9NVV4	MTPAP	-0.02406528	3.344779472	-0.564205101	0.591319657	0.991606664	-6.480323927
P46020-2	PHKA1	-0.031189942	3.320475179	-0.851801303	0.424243175	0.980500362	-6.480445276
Q9UET6	FTSJ1	-0.004051324	3.331560796	-0.100384274	0.923029498	0.996736827	-6.481485497
Q9UKM7	MAN1B1	-0.005425976	3.297355821	-0.083730235	0.935761396	0.996736827	-6.48191837
A3KN83-1	SBNO1	-0.027687601	3.326412396	-0.735809804	0.48724482	0.980500362	-6.482234107
Q13315	ATM	-0.036682259	3.331010692	-1.467640881	0.188318525	0.980500362	-6.482699663
P49754	VPS41	0.001699297	3.35154404	0.043065068	0.966927395	0.998416241	-6.482779255
Q8NB16	MLKL	-0.03900478	3.333425271	-0.851389204	0.424456187	0.980500362	-6.48287393
Q99447-1	PCYT2	0.014783824	3.357558893	0.228869837	0.825920985	0.996484411	-6.483305531
Q75N03	CBLL1	0.001832593	3.282413859	0.027119817	0.979168368	0.998416241	-6.483433513
Q9Y2X0-1	MED16	0.020175698	3.317153735	0.59652041	0.57077383	0.990295568	-6.483590784
O95684	FGFR1OP	-0.029263928	3.30831585	-0.740248545	0.484722218	0.980500362	-6.48380648
P27361-1	MAPK3	-0.018648117	3.337252425	-0.34496489	0.740885221	0.996350978	-6.48400678
Q9NZD8	SPG21	-0.00997723	3.332637964	-0.309464986	0.766538019	0.996350978	-6.484065046
